sucursal_nombre;direccion_sucursal;comuna_nombre;lugar_nombre;tipo_lugar;capacidad_personas;precio;descuento_socio_evento;tipo_precio;dia_semana;hora_inicio;hora_termino;fecha_inicio_vigencia;fecha_fin_vigencia
"santa cruz";"ramon sanfurgo 800";"santa cruz";cabana14;cabana;7;40000;19;dia;sabado;00:00;23:59;2025-02-17;2025-05-18
"santa cruz";"ramon sanfurgo 800";"santa cruz";cabana15;cabana;6;60000;41;dia;domingo;00:00;23:59;2024-09-05;2024-11-04
"santa cruz";"ramon sanfurgo 800";"santa cruz";cabana16;cabana;7;80000;;dia;viernes;00:00;23:59;2025-11-09;2025-11-23
"santa cruz";"ramon sanfurgo 800";"santa cruz";cabana17;cabana;7;130000;;dia;viernes;00:00;23:59;2025-08-01;2025-08-15
"santa cruz";"ramon sanfurgo 800";"santa cruz";cabana18;cabana;6;150000;80;dia;lunes;00:00;23:59;2025-01-20;2025-02-03
"santa cruz";"ramon sanfurgo 800";"santa cruz";cabana19;cabana;5;220000;;dia;jueves;00:00;23:59;2024-07-16;2024-07-30
"santa cruz";"ramon sanfurgo 800";"santa cruz";cabana20;cabana;6;210000;50;dia;jueves;00:00;23:59;2025-03-05;2025-06-03
"santa cruz";"ramon sanfurgo 800";"santa cruz";cancha_tenis_aire_libre;cancha_aire_libre;11;70000;31;hora;miercoles;08:00;09:00;2024-07-04;2024-07-18
"santa cruz";"ramon sanfurgo 800";"santa cruz";cancha_tenis_techada;cancha_techada;18;70000;36;hora;domingo;19:00;20:00;2025-11-04;2025-12-04
"santa cruz";"ramon sanfurgo 800";"santa cruz";cancha_basquetbol_aire_libre;cancha_aire_libre;10;220000;23;hora;jueves;19:00;20:00;2024-09-14;2024-11-13
"santa cruz";"ramon sanfurgo 800";"santa cruz";cancha_basquetbol_techada;cancha_techada;21;130000;61;hora;miercoles;19:00;20:00;2024-12-08;2025-02-06
"santa cruz";"ramon sanfurgo 800";"santa cruz";cancha_futbolito_aire_libre;cancha_aire_libre;13;230000;70;hora;viernes;22:00;23:00;2024-12-22;2025-03-22
"santa cruz";"ramon sanfurgo 800";"santa cruz";cancha_futbolito_techada;cancha_techada;14;160000;;hora;domingo;16:00;17:00;2024-05-21;2024-06-20
"santa cruz";"ramon sanfurgo 800";"santa cruz";cancha_padel_aire_libre;cancha_aire_libre;12;160000;47;hora;jueves;11:00;12:00;2024-05-20;2024-06-03
"santa cruz";"ramon sanfurgo 800";"santa cruz";cancha_padel_techada;cancha_techada;19;70000;22;hora;jueves;16:00;17:00;2025-01-28;2025-03-29
"santiago centro";"av alameda 900";santiago;mesa5_restaurant1;restaurant;4;9000;;mesa_hora;jueves;10:00;23:00;2024-09-19;2024-09-26
"santiago centro";"av alameda 900";santiago;linea1_piscina1;piscina;1;240000;23;linea_hora;martes;13:00;14:00;2025-06-07;2025-06-14
"santiago centro";"av alameda 900";santiago;linea2_piscina1;piscina;1;40000;38;linea_hora;martes;15:00;16:00;2025-02-07;2025-02-14
"santiago centro";"av alameda 900";santiago;linea3_piscina1;piscina;1;80000;36;linea_hora;domingo;18:00;19:00;2025-09-10;2025-09-17
"santiago centro";"av alameda 900";santiago;linea4_piscina1;piscina;1;150000;74;linea_hora;jueves;09:00;10:00;2025-03-20;2025-04-03
"santiago centro";"av alameda 900";santiago;linea5_piscina1;piscina;1;150000;0;linea_hora;jueves;10:00;11:00;2025-08-11;2025-08-18
"santiago centro";"av alameda 900";santiago;linea6_piscina1;piscina;1;100000;21;linea_hora;jueves;17:00;18:00;2025-06-27;2025-08-26
"santiago centro";"av alameda 900";santiago;linea7_piscina1;piscina;1;60000;;linea_hora;sabado;08:00;09:00;2025-09-14;2025-12-13
"santiago centro";"av alameda 900";santiago;linea8_piscina1;piscina;1;140000;14;linea_hora;viernes;20:00;21:00;2025-03-18;2025-03-25
"santiago centro";"av alameda 900";santiago;linea1_piscina2;piscina;1;150000;1;linea_hora;viernes;22:00;23:00;2024-06-16;2024-06-30
"santiago centro";"av alameda 900";santiago;linea2_piscina2;piscina;1;130000;16;linea_hora;martes;21:00;22:00;2025-01-04;2025-01-11
"santiago centro";"av alameda 900";santiago;linea3_piscina2;piscina;1;40000;49;linea_hora;jueves;13:00;14:00;2024-02-07;2024-03-08
"santiago centro";"av alameda 900";santiago;linea4_piscina2;piscina;1;170000;27;linea_hora;viernes;14:00;15:00;2025-09-03;2025-12-02
"santiago centro";"av alameda 900";santiago;linea5_piscina2;piscina;1;140000;57;linea_hora;miercoles;09:00;10:00;2024-11-26;2025-02-24
"santiago centro";"av alameda 900";santiago;linea6_piscina2;piscina;1;200000;;linea_hora;jueves;08:00;09:00;2024-08-28;2024-09-04
"santiago centro";"av alameda 900";santiago;linea7_piscina2;piscina;1;90000;74;linea_hora;sabado;18:00;19:00;2024-01-03;2024-01-17
"santiago centro";"av alameda 900";santiago;linea8_piscina2;piscina;1;9000;;linea_hora;miercoles;09:00;10:00;2024-04-01;2024-05-02
"santiago centro";"av alameda 900";santiago;saloneventos1;salon_eventos;106;240000;50;tramo;lunes;08:00;14:00;2024-03-24;2024-04-07
"santiago centro";"av alameda 900";santiago;saloneventos2;salon_eventos;31;210000;57;tramo;domingo;08:00;08:30;2024-08-10;2024-08-24
"santiago centro";"av alameda 900";santiago;saloneventos3;salon_eventos;36;190000;17;dia;domingo;00:00;23:59;2025-09-13;2025-09-27
"santiago centro";"av alameda 900";santiago;saloneventos4;salon_eventos;119;30000;;tramo;miercoles;08:00;08:30;2024-07-22;2024-10-20
"santiago centro";"av alameda 900";santiago;cabana1;cabana;6;140000;;dia;viernes;00:00;23:59;2024-08-05;2024-09-04
"santiago centro";"av alameda 900";santiago;cabana2;cabana;8;150000;44;dia;domingo;00:00;23:59;2025-11-04;2025-11-18
"santiago centro";"av alameda 900";santiago;cabana3;cabana;4;160000;74;dia;miercoles;00:00;23:59;2024-10-29;2024-11-28
"santiago centro";"av alameda 900";santiago;cabana4;cabana;6;240000;;dia;miercoles;00:00;23:59;2024-05-20;2024-08-18
"santiago centro";"av alameda 900";santiago;cabana5;cabana;6;30000;38;dia;sabado;00:00;23:59;2025-09-25;2025-10-09
"santiago centro";"av alameda 900";santiago;cabana6;cabana;7;160000;;dia;viernes;00:00;23:59;2024-04-21;2024-04-28
"santiago centro";"av alameda 900";santiago;cabana7;cabana;4;200000;54;dia;martes;00:00;23:59;2024-03-05;2024-04-04
"santiago centro";"av alameda 900";santiago;cabana8;cabana;5;220000;67;dia;domingo;00:00;23:59;2025-10-08;2026-01-06
"santiago centro";"av alameda 900";santiago;cabana9;cabana;5;10000;19;dia;jueves;00:00;23:59;2024-03-29;2024-06-27
"santiago centro";"av alameda 900";santiago;cabana10;cabana;4;240000;8;dia;martes;00:00;23:59;2025-09-02;2025-10-02
"santiago centro";"av alameda 900";santiago;cabana11;cabana;8;160000;73;dia;lunes;00:00;23:59;2024-04-07;2024-04-14
"santiago centro";"av alameda 900";santiago;cabana12;cabana;4;230000;17;dia;sabado;00:00;23:59;2025-03-03;2025-05-02
"santiago centro";"av alameda 900";santiago;cabana13;cabana;5;130000;75;dia;lunes;00:00;23:59;2024-12-06;2025-01-05
"santiago centro";"av alameda 900";santiago;cabana14;cabana;7;140000;38;dia;martes;00:00;23:59;2025-10-19;2025-12-18
"santiago centro";"av alameda 900";santiago;cabana15;cabana;4;70000;75;dia;jueves;00:00;23:59;2024-02-09;2024-04-09
"santiago centro";"av alameda 900";santiago;cabana16;cabana;5;100000;55;dia;lunes;00:00;23:59;2025-03-13;2025-04-12
"santiago centro";"av alameda 900";santiago;cabana17;cabana;7;30000;;dia;jueves;00:00;23:59;2024-08-05;2024-09-04
"santiago centro";"av alameda 900";santiago;cabana18;cabana;8;60000;;dia;martes;00:00;23:59;2024-08-10;2024-09-09
"santiago centro";"av alameda 900";santiago;cabana19;cabana;5;190000;;dia;domingo;00:00;23:59;2024-08-04;2024-10-03
"santiago centro";"av alameda 900";santiago;cabana20;cabana;8;80000;66;dia;jueves;00:00;23:59;2025-10-17;2026-01-15
"santiago centro";"av alameda 900";santiago;cancha_tenis_aire_libre;cancha_aire_libre;17;250000;;hora;jueves;09:00;10:00;2025-05-23;2025-07-22
"santiago centro";"av alameda 900";santiago;cancha_tenis_techada;cancha_techada;10;120000;26;hora;sabado;12:00;13:00;2025-05-09;2025-05-23
"santiago centro";"av alameda 900";santiago;cancha_basquetbol_aire_libre;cancha_aire_libre;16;220000;55;hora;domingo;19:00;20:00;2025-11-16;2026-02-14
"santiago centro";"av alameda 900";santiago;cancha_basquetbol_techada;cancha_techada;16;90000;35;hora;lunes;16:00;17:00;2025-01-11;2025-04-11
"santiago centro";"av alameda 900";santiago;cancha_futbolito_aire_libre;cancha_aire_libre;14;30000;58;hora;miercoles;18:00;19:00;2025-01-03;2025-02-02
"santiago centro";"av alameda 900";santiago;cancha_futbolito_techada;cancha_techada;10;130000;76;hora;martes;08:00;09:00;2025-07-04;2025-07-18
"santiago centro";"av alameda 900";santiago;cancha_padel_aire_libre;cancha_aire_libre;15;230000;55;hora;miercoles;12:00;13:00;2025-01-30;2025-02-13
"santiago centro";"av alameda 900";santiago;cancha_padel_techada;cancha_techada;20;220000;49;hora;lunes;20:00;21:00;2024-09-01;2024-11-26
providencia;"av pedro de valdivia 2100";providencia;mesa5_restaurant2;restaurant;4;9000;;mesa_hora;sabado;10:00;23:00;2024-04-10;2024-07-09
providencia;"av pedro de valdivia 2100";providencia;linea1_piscina1;piscina;1;240000;;linea_hora;viernes;10:00;11:00;2024-07-01;2024-08-04
providencia;"av pedro de valdivia 2100";providencia;linea2_piscina1;piscina;1;20000;;linea_hora;lunes;20:00;21:00;2025-02-12;2025-04-13
providencia;"av pedro de valdivia 2100";providencia;linea3_piscina1;piscina;1;210000;;linea_hora;martes;11:00;12:00;2024-06-19;2024-07-03
providencia;"av pedro de valdivia 2100";providencia;linea4_piscina1;piscina;1;220000;;linea_hora;miercoles;21:00;22:00;2025-03-05;2025-03-19
providencia;"av pedro de valdivia 2100";providencia;linea5_piscina1;piscina;1;130000;4;linea_hora;domingo;14:00;15:00;2024-01-01;2024-02-03
providencia;"av pedro de valdivia 2100";providencia;linea6_piscina1;piscina;1;250000;51;linea_hora;lunes;17:00;18:00;2025-11-07;2025-12-07
providencia;"av pedro de valdivia 2100";providencia;linea7_piscina1;piscina;1;190000;;linea_hora;jueves;20:00;21:00;2024-03-29;2024-04-28
providencia;"av pedro de valdivia 2100";providencia;linea8_piscina1;piscina;1;200000;;linea_hora;martes;15:00;16:00;2024-04-28;2024-05-12
providencia;"av pedro de valdivia 2100";providencia;linea1_piscina2;piscina;1;200000;45;linea_hora;jueves;11:00;12:00;2025-09-22;2025-09-29
providencia;"av pedro de valdivia 2100";providencia;linea2_piscina2;piscina;1;100000;61;linea_hora;lunes;18:00;19:00;2025-11-04;2025-11-11
providencia;"av pedro de valdivia 2100";providencia;linea3_piscina2;piscina;1;220000;;linea_hora;martes;12:00;13:00;2024-03-24;2024-03-31
providencia;"av pedro de valdivia 2100";providencia;linea4_piscina2;piscina;1;110000;;linea_hora;sabado;16:00;17:00;2024-02-29;2024-03-07
providencia;"av pedro de valdivia 2100";providencia;linea5_piscina2;piscina;1;190000;23;linea_hora;sabado;19:00;20:00;2024-04-10;2024-04-17
providencia;"av pedro de valdivia 2100";providencia;linea6_piscina2;piscina;1;200000;;linea_hora;lunes;14:00;15:00;2025-02-18;2025-02-25
providencia;"av pedro de valdivia 2100";providencia;linea7_piscina2;piscina;1;160000;63;linea_hora;jueves;08:00;08:30;2025-08-30;2025-09-29
providencia;"av pedro de valdivia 2100";providencia;linea8_piscina2;piscina;1;130000;39;linea_hora;martes;17:00;18:00;2025-06-01;2025-09-13
providencia;"av pedro de valdivia 2100";providencia;saloneventos1;salon_eventos;64;210000;6;tramo;domingo;20:00;23:59;2025-01-06;2025-04-06
providencia;"av pedro de valdivia 2100";providencia;saloneventos2;salon_eventos;26;130000;38;tramo;jueves;20:00;23:59;2025-03-07;2025-03-21
providencia;"av pedro de valdivia 2100";providencia;saloneventos3;salon_eventos;123;90000;;dia;viernes;00:00;23:59;2024-01-18;2024-01-25
providencia;"av pedro de valdivia 2100";providencia;saloneventos4;salon_eventos;71;100000;47;tramo;lunes;08:00;14:00;2024-01-09;2024-01-16
providencia;"av pedro de valdivia 2100";providencia;cabana1;cabana;7;230000;21;dia;sabado;00:00;23:59;2025-09-21;2025-09-28
providencia;"av pedro de valdivia 2100";providencia;cabana2;cabana;7;250000;67;dia;martes;00:00;23:59;2024-10-04;2024-10-18
providencia;"av pedro de valdivia 2100";providencia;cabana3;cabana;6;210000;;dia;jueves;00:00;23:59;2025-02-24;2025-03-26
providencia;"av pedro de valdivia 2100";providencia;cabana4;cabana;4;180000;55;dia;jueves;00:00;23:59;2024-09-15;2024-10-15
providencia;"av pedro de valdivia 2100";providencia;cabana5;cabana;4;200000;44;dia;viernes;00:00;23:59;2025-04-10;2025-05-10
providencia;"av pedro de valdivia 2100";providencia;cabana6;cabana;7;50000;56;dia;lunes;00:00;23:59;2024-11-25;2024-12-09
providencia;"av pedro de valdivia 2100";providencia;cabana7;cabana;7;50000;72;dia;miercoles;00:00;23:59;2024-06-27;2024-07-11
providencia;"av pedro de valdivia 2100";providencia;cabana8;cabana;8;10000;14;dia;domingo;00:00;23:59;2025-09-16;2025-12-15
providencia;"av pedro de valdivia 2100";providencia;cabana9;cabana;6;50000;25;dia;jueves;00:00;23:59;2025-07-02;2025-08-31
providencia;"av pedro de valdivia 2100";providencia;cabana10;cabana;8;250000;21;dia;jueves;00:00;23:59;2024-09-06;2024-09-20
providencia;"av pedro de valdivia 2100";providencia;cabana11;cabana;5;10000;4;dia;miercoles;00:00;23:59;2024-03-25;2024-04-01
providencia;"av pedro de valdivia 2100";providencia;cabana12;cabana;6;120000;23;dia;jueves;00:00;23:59;2025-09-10;2025-10-10
providencia;"av pedro de valdivia 2100";providencia;cabana13;cabana;5;220000;;dia;jueves;00:00;23:59;2024-01-17;2024-03-17
providencia;"av pedro de valdivia 2100";providencia;cabana14;cabana;4;20000;;dia;viernes;00:00;23:59;2025-02-24;2025-05-25
providencia;"av pedro de valdivia 2100";providencia;cabana15;cabana;4;9000;;dia;domingo;00:00;23:59;2025-07-01;2025-07-17
providencia;"av pedro de valdivia 2100";providencia;cabana16;cabana;4;30000;;dia;domingo;00:00;23:59;2024-04-06;2024-04-13
providencia;"av pedro de valdivia 2100";providencia;cabana17;cabana;6;210000;;dia;sabado;00:00;23:59;2025-01-15;2025-04-15
providencia;"av pedro de valdivia 2100";providencia;cabana18;cabana;8;150000;;dia;jueves;00:00;23:59;2025-02-08;2025-05-09
providencia;"av pedro de valdivia 2100";providencia;cabana19;cabana;6;110000;10;dia;lunes;00:00;23:59;2024-01-05;2024-03-05
providencia;"av pedro de valdivia 2100";providencia;cabana20;cabana;6;250000;26;dia;lunes;00:00;23:59;2025-08-01;2025-09-28
providencia;"av pedro de valdivia 2100";providencia;cancha_tenis_aire_libre;cancha_aire_libre;16;40000;4;hora;martes;21:00;22:00;2025-01-21;2025-03-22
providencia;"av pedro de valdivia 2100";providencia;cancha_tenis_techada;cancha_techada;21;70000;78;hora;sabado;18:00;19:00;2024-01-22;2024-02-05
providencia;"av pedro de valdivia 2100";providencia;cancha_basquetbol_aire_libre;cancha_aire_libre;10;250000;;hora;sabado;11:00;12:00;2025-07-23;2025-08-06
providencia;"av pedro de valdivia 2100";providencia;cancha_basquetbol_techada;cancha_techada;12;130000;60;hora;martes;19:00;20:00;2024-01-23;2024-03-23
providencia;"av pedro de valdivia 2100";providencia;cancha_futbolito_aire_libre;cancha_aire_libre;13;160000;;hora;jueves;20:00;21:00;2025-01-06;2025-03-07
providencia;"av pedro de valdivia 2100";providencia;cancha_futbolito_techada;cancha_techada;15;250000;45;hora;miercoles;16:00;17:00;2025-11-13;2025-11-20
providencia;"av pedro de valdivia 2100";providencia;cancha_padel_aire_libre;cancha_aire_libre;19;50000;;hora;jueves;16:00;17:00;2025-09-19;2025-12-18
providencia;"av pedro de valdivia 2100";providencia;cancha_padel_techada;cancha_techada;14;9000;23;hora;lunes;16:00;17:00;2024-10-01;2024-10-13
"la florida";"av. vicua mackenna 10777";"la florida";linea1_piscina1;piscina;1;110000;59;linea_hora;lunes;22:00;23:00;2024-02-11;2024-02-25
"la florida";"av. vicua mackenna 10777";"la florida";linea2_piscina1;piscina;1;150000;2;linea_hora;miercoles;14:00;15:00;2024-06-14;2024-08-13
"la florida";"av. vicua mackenna 10777";"la florida";linea3_piscina1;piscina;1;9000;56;linea_hora;viernes;16:00;17:00;2024-01-01;2024-03-22
"la florida";"av. vicua mackenna 10777";"la florida";linea4_piscina1;piscina;1;170000;71;linea_hora;sabado;20:00;21:00;2024-05-04;2024-05-11
"la florida";"av. vicua mackenna 10777";"la florida";linea5_piscina1;piscina;1;100000;8;linea_hora;sabado;11:00;12:00;2025-10-01;2025-11-30
"la florida";"av. vicua mackenna 10777";"la florida";linea6_piscina1;piscina;1;140000;7;linea_hora;miercoles;14:00;15:00;2025-11-01;2025-12-03
"la florida";"av. vicua mackenna 10777";"la florida";linea7_piscina1;piscina;1;10000;;linea_hora;martes;13:00;14:00;2024-07-26;2024-08-02
"la florida";"av. vicua mackenna 10777";"la florida";linea8_piscina1;piscina;1;80000;67;linea_hora;lunes;15:00;16:00;2024-12-12;2025-03-12
"la florida";"av. vicua mackenna 10777";"la florida";linea1_piscina2;piscina;1;20000;;linea_hora;martes;10:00;11:00;2024-06-19;2024-09-17
"la florida";"av. vicua mackenna 10777";"la florida";linea2_piscina2;piscina;1;130000;15;linea_hora;martes;18:00;19:00;2024-06-01;2024-09-05
"la florida";"av. vicua mackenna 10777";"la florida";linea3_piscina2;piscina;1;140000;;linea_hora;jueves;12:00;13:00;2025-03-28;2025-05-27
"la florida";"av. vicua mackenna 10777";"la florida";linea4_piscina2;piscina;1;140000;1;linea_hora;viernes;10:00;11:00;2025-03-19;2025-06-17
"la florida";"av. vicua mackenna 10777";"la florida";linea5_piscina2;piscina;1;40000;;linea_hora;miercoles;15:00;16:00;2025-06-22;2025-08-21
"la florida";"av. vicua mackenna 10777";"la florida";linea6_piscina2;piscina;1;140000;24;linea_hora;martes;20:00;21:00;2025-02-16;2025-05-17
"la florida";"av. vicua mackenna 10777";"la florida";linea7_piscina2;piscina;1;40000;;linea_hora;martes;11:00;12:00;2024-10-03;2024-10-10
"la florida";"av. vicua mackenna 10777";"la florida";linea8_piscina2;piscina;1;30000;0;linea_hora;domingo;12:00;13:00;2024-03-10;2024-05-09
"la florida";"av. vicua mackenna 10777";"la florida";saloneventos1;salon_eventos;28;40000;12;tramo;domingo;14:00;20:00;2024-05-15;2024-08-13
"la florida";"av. vicua mackenna 10777";"la florida";saloneventos2;salon_eventos;27;150000;53;tramo;domingo;14:00;20:00;2025-05-03;2025-05-10
"la florida";"av. vicua mackenna 10777";"la florida";saloneventos3;salon_eventos;146;240000;;dia;domingo;08:00;08:30;2025-07-14;2025-07-21
"la florida";"av. vicua mackenna 10777";"la florida";saloneventos4;salon_eventos;127;30000;;tramo;sabado;20:00;23:59;2025-06-10;2025-06-24
"la florida";"av. vicua mackenna 10777";"la florida";cabana1;cabana;8;140000;46;dia;viernes;00:00;23:59;2024-06-27;2024-09-25
"la florida";"av. vicua mackenna 10777";"la florida";cabana2;cabana;7;170000;;dia;viernes;00:00;23:59;2024-08-21;2024-09-04
"la florida";"av. vicua mackenna 10777";"la florida";cabana3;cabana;8;60000;;dia;domingo;00:00;23:59;2025-06-12;2025-06-26
"la florida";"av. vicua mackenna 10777";"la florida";cabana4;cabana;6;170000;52;dia;sabado;00:00;23:59;2025-07-31;2025-08-07
"la florida";"av. vicua mackenna 10777";"la florida";cabana5;cabana;6;130000;44;dia;jueves;00:00;23:59;2025-04-27;2025-05-11
"la florida";"av. vicua mackenna 10777";"la florida";cabana6;cabana;6;100000;32;dia;viernes;00:00;23:59;2024-04-26;2024-07-25
"la florida";"av. vicua mackenna 10777";"la florida";cabana7;cabana;5;190000;;dia;jueves;00:00;23:59;2025-06-04;2025-07-04
"la florida";"av. vicua mackenna 10777";"la florida";cabana8;cabana;4;9000;77;dia;viernes;00:00;23:59;2024-04-01;2024-05-07
"la florida";"av. vicua mackenna 10777";"la florida";cabana9;cabana;5;40000;4;dia;martes;00:00;23:59;2024-07-18;2024-10-16
"la florida";"av. vicua mackenna 10777";"la florida";cabana10;cabana;8;230000;;dia;viernes;00:00;23:59;2024-09-10;2024-09-17
"la florida";"av. vicua mackenna 10777";"la florida";cabana11;cabana;5;180000;17;dia;miercoles;00:00;23:59;2024-08-28;2024-09-04
"la florida";"av. vicua mackenna 10777";"la florida";cabana12;cabana;5;160000;27;dia;martes;00:00;23:59;2024-06-30;2024-07-14
"la florida";"av. vicua mackenna 10777";"la florida";cabana13;cabana;7;220000;5;dia;miercoles;00:00;23:59;2025-01-13;2025-03-14
"la florida";"av. vicua mackenna 10777";"la florida";cabana14;cabana;5;40000;43;dia;viernes;00:00;23:59;2025-01-19;2025-02-18
"la florida";"av. vicua mackenna 10777";"la florida";cabana15;cabana;4;170000;12;dia;viernes;00:00;23:59;2025-07-24;2025-08-07
"la florida";"av. vicua mackenna 10777";"la florida";cabana16;cabana;5;10000;;dia;jueves;00:00;23:59;2025-08-12;2025-09-11
"la florida";"av. vicua mackenna 10777";"la florida";cabana17;cabana;4;240000;44;dia;sabado;00:00;23:59;2025-04-11;2025-06-10
"la florida";"av. vicua mackenna 10777";"la florida";cabana18;cabana;8;240000;14;dia;lunes;00:00;23:59;2025-02-22;2025-03-24
"la florida";"av. vicua mackenna 10777";"la florida";cabana19;cabana;6;180000;15;dia;viernes;00:00;23:59;2024-01-21;2024-02-04
"la florida";"av. vicua mackenna 10777";"la florida";cabana20;cabana;6;80000;60;dia;sabado;00:00;23:59;2024-08-01;2024-08-08
"la florida";"av. vicua mackenna 10777";"la florida";cancha_tenis_aire_libre;cancha_aire_libre;14;220000;77;hora;miercoles;11:00;12:00;2024-02-01;2024-02-08
"la florida";"av. vicua mackenna 10777";"la florida";cancha_tenis_techada;cancha_techada;13;120000;;hora;sabado;19:00;20:00;2024-12-01;2025-03-01
"la florida";"av. vicua mackenna 10777";"la florida";cancha_basquetbol_aire_libre;cancha_aire_libre;19;250000;65;hora;martes;20:00;21:00;2024-02-15;2024-04-15
"la florida";"av. vicua mackenna 10777";"la florida";cancha_basquetbol_techada;cancha_techada;20;210000;;hora;lunes;17:00;18:00;2024-10-10;2024-11-09
"la florida";"av. vicua mackenna 10777";"la florida";cancha_futbolito_aire_libre;cancha_aire_libre;17;60000;3;hora;domingo;08:00;08:30;2024-07-28;2024-08-04
"la florida";"av. vicua mackenna 10777";"la florida";cancha_futbolito_techada;cancha_techada;22;240000;;hora;sabado;17:00;18:00;2024-07-30;2024-08-29
"la florida";"av. vicua mackenna 10777";"la florida";cancha_padel_aire_libre;cancha_aire_libre;21;230000;;hora;miercoles;16:00;17:00;2024-05-26;2024-06-02
"la florida";"av. vicua mackenna 10777";"la florida";cancha_padel_techada;cancha_techada;14;250000;69;hora;miercoles;10:00;11:00;2025-01-03;2025-04-03
"santa cruz";"ramon sanfurgo 800";"santa cruz";mesa3_restaurant2;restaurant;4;9000;;mesa_hora;sabado;10:00;23:00;2024-01-01;2024-02-24
"santa cruz";"ramon sanfurgo 800";"santa cruz";linea1_piscina1;piscina;1;20000;42;linea_hora;sabado;19:00;20:00;2025-07-21;2025-07-28
"santa cruz";"ramon sanfurgo 800";"santa cruz";linea2_piscina1;piscina;1;160000;;linea_hora;jueves;08:00;09:00;2025-11-01;2026-01-12
"santa cruz";"ramon sanfurgo 800";"santa cruz";linea3_piscina1;piscina;1;40000;22;linea_hora;domingo;14:00;15:00;2024-12-28;2025-03-28
"santa cruz";"ramon sanfurgo 800";"santa cruz";linea4_piscina1;piscina;1;150000;46;linea_hora;jueves;08:00;09:00;2025-05-25;2025-06-24
"santa cruz";"ramon sanfurgo 800";"santa cruz";linea5_piscina1;piscina;1;60000;63;linea_hora;martes;12:00;13:00;2025-03-09;2025-05-08
"santa cruz";"ramon sanfurgo 800";"santa cruz";linea6_piscina1;piscina;1;170000;;linea_hora;miercoles;21:00;22:00;2025-01-16;2025-02-15
"santa cruz";"ramon sanfurgo 800";"santa cruz";linea7_piscina1;piscina;1;70000;12;linea_hora;domingo;18:00;19:00;2025-02-24;2025-05-25
"santa cruz";"ramon sanfurgo 800";"santa cruz";linea8_piscina1;piscina;1;110000;;linea_hora;martes;19:00;20:00;2024-01-23;2024-03-23
"santa cruz";"ramon sanfurgo 800";"santa cruz";linea1_piscina2;piscina;1;190000;4;linea_hora;sabado;20:00;21:00;2025-04-28;2025-06-27
"santa cruz";"ramon sanfurgo 800";"santa cruz";linea2_piscina2;piscina;1;10000;6;linea_hora;sabado;12:00;13:00;2025-10-29;2025-12-28
"santa cruz";"ramon sanfurgo 800";"santa cruz";linea3_piscina2;piscina;1;250000;59;linea_hora;domingo;12:00;13:00;2024-02-16;2024-05-16
"santa cruz";"ramon sanfurgo 800";"santa cruz";linea4_piscina2;piscina;1;9000;36;linea_hora;domingo;11:00;12:00;2024-06-01;2024-07-30
"santa cruz";"ramon sanfurgo 800";"santa cruz";linea5_piscina2;piscina;1;200000;5;linea_hora;viernes;12:00;13:00;2024-03-29;2024-04-28
"santa cruz";"ramon sanfurgo 800";"santa cruz";linea6_piscina2;piscina;1;60000;;linea_hora;sabado;12:00;13:00;2024-02-01;2024-04-01
"santa cruz";"ramon sanfurgo 800";"santa cruz";linea7_piscina2;piscina;1;140000;33;linea_hora;lunes;20:00;21:00;2025-05-16;2025-05-23
"santa cruz";"ramon sanfurgo 800";"santa cruz";linea8_piscina2;piscina;1;190000;68;linea_hora;lunes;17:00;18:00;2024-12-21;2025-01-04
"santa cruz";"ramon sanfurgo 800";"santa cruz";saloneventos1;salon_eventos;20;20000;43;dia;domingo;00:00;23:59;2025-04-17;2025-04-24
"santa cruz";"ramon sanfurgo 800";"santa cruz";saloneventos2;salon_eventos;100;80000;;tramo;martes;20:00;23:59;2024-10-01;2024-12-08
"santa cruz";"ramon sanfurgo 800";"santa cruz";saloneventos3;salon_eventos;111;140000;70;tramo;viernes;14:00;20:00;2024-06-12;2024-08-11
"santa cruz";"ramon sanfurgo 800";"santa cruz";saloneventos4;salon_eventos;43;140000;2;tramo;miercoles;14:00;20:00;2025-03-05;2025-03-12
"santa cruz";"ramon sanfurgo 800";"santa cruz";cabana1;cabana;8;120000;8;dia;martes;00:00;23:59;2024-07-12;2024-09-10
"santa cruz";"ramon sanfurgo 800";"santa cruz";cabana2;cabana;6;80000;19;dia;domingo;00:00;23:59;2024-07-18;2024-08-17
"santa cruz";"ramon sanfurgo 800";"santa cruz";cabana3;cabana;5;180000;8;dia;martes;00:00;23:59;2024-02-15;2024-05-15
"santa cruz";"ramon sanfurgo 800";"santa cruz";cabana4;cabana;8;20000;67;dia;martes;00:00;23:59;2024-05-16;2024-07-15
"santa cruz";"ramon sanfurgo 800";"santa cruz";cabana5;cabana;4;250000;16;dia;sabado;00:00;23:59;2025-07-27;2025-08-26
"santa cruz";"ramon sanfurgo 800";"santa cruz";cabana6;cabana;8;190000;53;dia;sabado;00:00;23:59;2025-01-06;2025-01-13
"santa cruz";"ramon sanfurgo 800";"santa cruz";cabana7;cabana;8;160000;29;dia;martes;00:00;23:59;2025-06-19;2025-07-03
"santa cruz";"ramon sanfurgo 800";"santa cruz";cabana8;cabana;6;200000;;dia;lunes;00:00;23:59;2025-05-02;2025-07-31
"santa cruz";"ramon sanfurgo 800";"santa cruz";cabana9;cabana;4;220000;52;dia;jueves;00:00;23:59;2024-08-13;2024-08-27
